id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,amount_num,iso_score,is_iso_fraud,prev_state,prev_date,is_geo_fraud,is_hybrid_fraud
7525336,2010-01-13 16:28:00,1551,1114,$61.61,Online Transaction,96246,ONLINE,,,4784,,61.61,1,False,IL,2010-01-13 16:02:00,True,True
7552520,2010-01-20 16:50:00,1551,2988,$149.89,Online Transaction,9932,ONLINE,,,5311,,149.89,1,False,MO,2010-01-20 16:18:00,True,True
7566385,2010-01-24 11:32:00,1551,1114,$51.80,Swipe Transaction,32858,Independence,MO,64058.0,5311,,51.8,1,False,IL,2010-01-24 10:52:00,True,True
7571767,2010-01-25 16:11:00,1551,2988,$59.79,Online Transaction,96246,ONLINE,,,4784,,59.79,1,False,IL,2010-01-25 16:08:00,True,True
7603349,2010-02-02 16:14:00,1551,1114,$68.93,Online Transaction,96246,ONLINE,,,4784,,68.93,1,False,IL,2010-02-02 16:11:00,True,True
7607400,2010-02-03 16:22:00,1551,2988,$63.78,Online Transaction,96246,ONLINE,,,4784,,63.78,1,False,IL,2010-02-03 15:52:00,True,True
7607452,2010-02-03 16:33:00,1551,2988,$165.25,Swipe Transaction,60569,Fenton,MO,63026.0,5300,,165.25,1,False,IL,2010-02-03 16:26:00,True,True
7623070,2010-02-07 16:20:00,1551,2537,$30.85,Online Transaction,96246,ONLINE,,,4784,,30.85,1,False,IL,2010-02-07 16:19:00,True,True
7631458,2010-02-09 16:21:00,1551,2537,$31.78,Online Transaction,96246,ONLINE,,,4784,,31.78,1,False,IL,2010-02-09 16:18:00,True,True
7643379,2010-02-12 16:26:00,1551,2537,$47.96,Online Transaction,96246,ONLINE,,,4784,,47.96,1,False,IL,2010-02-12 16:04:00,True,True
7659135,2010-02-16 16:04:00,1551,5590,$45.51,Online Transaction,96246,ONLINE,,,4784,,45.51,1,False,IL,2010-02-16 15:52:00,True,True
7667620,2010-02-18 16:57:00,1551,1114,$67.37,Online Transaction,96246,ONLINE,,,4784,,67.37,1,False,IL,2010-02-18 16:12:00,True,True
7670306,2010-02-19 13:09:00,1551,5590,$15.43,Online Transaction,47399,ONLINE,,,5815,,15.43,1,False,IL,2010-02-19 12:39:00,True,True
7699295,2010-02-26 17:24:00,1551,1114,$70.32,Online Transaction,96246,ONLINE,,,4784,,70.32,1,False,IL,2010-02-26 16:51:00,True,True
7576327,2010-01-26 18:55:00,1557,2471,$162.00,Online Transaction,44197,ONLINE,,,5045,,162.0,1,False,Tuvalu,2010-01-26 18:40:00,True,True
7576947,2010-01-27 01:35:00,1557,2471,$467.52,Online Transaction,34524,ONLINE,,,5712,,467.52,-1,True,,2010-01-26 18:55:00,False,True
7488749,2010-01-04 11:39:00,1558,3750,$65.74,Online Transaction,39021,ONLINE,,,4784,,65.74,1,False,NY,2010-01-04 10:40:00,True,True
7547299,2010-01-19 11:51:00,1558,3750,$53.39,Online Transaction,39021,ONLINE,,,4784,,53.39,1,False,NY,2010-01-19 11:32:00,True,True
7574693,2010-01-26 12:09:00,1558,4747,$67.03,Online Transaction,39021,ONLINE,,,4784,,67.03,1,False,NY,2010-01-26 11:20:00,True,True
7578633,2010-01-27 11:42:00,1558,4747,$58.19,Online Transaction,39021,ONLINE,,,4784,,58.19,1,False,NY,2010-01-27 11:42:00,True,True
7595559,2010-01-31 18:10:00,1558,4747,$59.10,Online Transaction,39021,ONLINE,,,4784,,59.1,1,False,NY,2010-01-31 17:48:00,True,True
7603732,2010-02-02 18:23:00,1558,3750,$57.69,Online Transaction,39021,ONLINE,,,4784,,57.69,1,False,NY,2010-02-02 18:22:00,True,True
7607698,2010-02-03 18:02:00,1558,4747,$48.37,Online Transaction,39021,ONLINE,,,4784,,48.37,1,False,NY,2010-02-03 17:54:00,True,True
7626059,2010-02-08 11:54:00,1558,4747,$64.83,Online Transaction,39021,ONLINE,,,4784,,64.83,1,False,NY,2010-02-08 11:00:00,True,True
7703080,2010-02-27 18:16:00,1558,3750,$70.73,Online Transaction,39021,ONLINE,,,4784,,70.73,1,False,NY,2010-02-27 17:39:00,True,True
7499965,2010-01-07 09:02:00,1559,5797,$21.54,Online Transaction,39021,ONLINE,,,4784,,21.54,1,False,GA,2010-01-07 08:47:00,True,True
7507421,2010-01-09 09:00:00,1559,5797,$22.32,Online Transaction,39021,ONLINE,,,4784,,22.32,1,False,GA,2010-01-09 08:37:00,True,True
7519209,2010-01-12 08:36:00,1559,2920,$21.51,Online Transaction,39021,ONLINE,,,4784,,21.51,1,False,GA,2010-01-12 08:30:00,True,True
7527372,2010-01-14 09:25:00,1559,2920,$22.48,Online Transaction,39021,ONLINE,,,4784,,22.48,1,False,FL,2010-01-14 09:13:00,True,True
7529115,2010-01-14 16:00:00,1559,2920,$-303.00,Swipe Transaction,3558,Orlando,FL,32809.0,3640,,-303.0,-1,True,FL,2010-01-14 13:55:00,False,True
7529175,2010-01-14 16:14:00,1559,2920,$26.83,Swipe Transaction,20561,Acworth,GA,30101.0,5912,,26.83,1,False,FL,2010-01-14 16:10:00,True,True
7538385,2010-01-17 08:40:00,1559,5797,$23.92,Online Transaction,39021,ONLINE,,,4784,,23.92,1,False,GA,2010-01-17 08:11:00,True,True
7538567,2010-01-17 09:21:00,1559,5797,$20.14,Online Transaction,39021,ONLINE,,,4784,,20.14,1,False,GA,2010-01-17 08:46:00,True,True
7542637,2010-01-18 09:14:00,1559,3301,$22.47,Online Transaction,39021,ONLINE,,,4784,,22.47,1,False,GA,2010-01-18 08:39:00,True,True
7546618,2010-01-19 09:22:00,1559,3301,$24.98,Online Transaction,39021,ONLINE,,,4784,,24.98,1,False,GA,2010-01-19 08:45:00,True,True
7554490,2010-01-21 09:19:00,1559,3301,$21.83,Online Transaction,39021,ONLINE,,,4784,,21.83,1,False,GA,2010-01-21 08:54:00,True,True
7558235,2010-01-22 09:04:00,1559,3301,$23.43,Online Transaction,39021,ONLINE,,,4784,,23.43,1,False,GA,2010-01-22 08:05:00,True,True
7569749,2010-01-25 09:03:00,1559,2920,$23.91,Online Transaction,39021,ONLINE,,,4784,,23.91,1,False,GA,2010-01-25 08:45:00,True,True
7576544,2010-01-26 20:36:00,1559,2920,$665.94,Swipe Transaction,5594,Casselberry,FL,32707.0,3001,,665.94,-1,True,GA,2010-01-26 20:14:00,True,True
7582030,2010-01-28 09:29:00,1559,2920,$25.84,Online Transaction,39021,ONLINE,,,4784,,25.84,1,False,GA,2010-01-28 08:59:00,True,True
7585855,2010-01-29 09:49:00,1559,2920,$21.21,Online Transaction,39021,ONLINE,,,4784,,21.21,1,False,GA,2010-01-29 09:28:00,True,True
7589386,2010-01-30 09:24:00,1559,5797,$20.37,Online Transaction,39021,ONLINE,,,4784,,20.37,1,False,GA,2010-01-30 08:40:00,True,True
7601343,2010-02-02 09:07:00,1559,2920,$26.56,Online Transaction,39021,ONLINE,,,4784,,26.56,1,False,GA,2010-02-02 08:35:00,True,True
7622352,2010-02-07 13:40:00,1559,2920,$502.30,Swipe Transaction,5594,Casselberry,FL,32707.0,3001,,502.3,-1,True,,2010-02-07 12:36:00,False,True
7625262,2010-02-08 09:09:00,1559,2920,$24.50,Online Transaction,39021,ONLINE,,,4784,,24.5,1,False,GA,2010-02-08 09:02:00,True,True
7626649,2010-02-08 13:53:00,1559,3301,$21.99,Online Transaction,86369,ONLINE,,,4899,,21.99,1,False,GA,2010-02-08 13:33:00,True,True
7693360,2010-02-25 09:06:00,1559,5797,$17.97,Online Transaction,39021,ONLINE,,,4784,,17.97,1,False,GA,2010-02-25 08:50:00,True,True
7697254,2010-02-26 09:07:00,1559,5797,$22.53,Online Transaction,39021,ONLINE,,,4784,,22.53,1,False,GA,2010-02-26 08:56:00,True,True
7704986,2010-02-28 09:29:00,1559,2920,$22.54,Online Transaction,39021,ONLINE,,,4784,,22.54,1,False,GA,2010-02-28 08:40:00,True,True
7708838,2010-03-01 09:04:00,1559,2920,$24.70,Online Transaction,39021,ONLINE,,,4784,,24.7,1,False,GA,2010-03-01 08:58:00,True,True
7489181,2010-01-04 13:09:00,1560,2501,$202.57,Online Transaction,38676,ONLINE,,,5816,,202.57,1,False,IA,2010-01-04 12:37:00,True,True
7531254,2010-01-15 10:16:00,1561,5353,$452.00,Swipe Transaction,44795,Marysville,OH,43040.0,3780,,452.0,-1,True,SC,2010-01-15 08:06:00,False,True
7554813,2010-01-21 10:24:00,1561,5353,$-452.00,Swipe Transaction,44795,Marysville,OH,43040.0,3780,,-452.0,-1,True,OH,2010-01-21 10:13:00,False,True
7593132,2010-01-31 08:43:00,1561,5353,$4.87,Swipe Transaction,83229,Lancaster,SC,29720.0,5411,,4.87,1,False,GA,2010-01-31 08:14:00,True,True
7595428,2010-01-31 17:05:00,1561,3386,$411.55,Swipe Transaction,19363,Alpharetta,GA,30022.0,4112,,411.55,-1,True,SC,2010-01-31 08:43:00,False,True
7601375,2010-02-02 09:12:00,1561,1025,$5.49,Swipe Transaction,2046,Fort Mill,SC,29715.0,5812,,5.49,1,False,GA,2010-02-02 08:26:00,True,True
7612226,2010-02-04 21:58:00,1561,3386,$465.00,Swipe Transaction,14398,West Palm Beach,FL,33415.0,7011,,465.0,-1,True,SC,2010-02-04 08:12:00,False,True
7619766,2010-02-06 21:42:00,1561,3386,$-465.00,Swipe Transaction,14398,West Palm Beach,FL,33415.0,7011,,-465.0,-1,True,FL,2010-02-06 14:37:00,False,True
7641324,2010-02-12 08:00:00,1561,1025,$5.73,Swipe Transaction,83229,Lancaster,SC,29720.0,5411,,5.73,1,False,GA,2010-02-12 07:54:00,True,True
7665892,2010-02-18 10:50:00,1561,3386,$439.96,Swipe Transaction,57386,Beaufort,SC,29906.0,3132,,439.96,-1,True,SC,2010-02-18 08:11:00,False,True
7700370,2010-02-27 06:09:00,1561,3386,$444.07,Online Transaction,86369,ONLINE,,,4899,,444.07,-1,True,SC,2010-02-26 17:08:00,False,True
7481948,2010-01-02 15:57:00,1563,2054,$78.56,Online Transaction,9932,ONLINE,,,5311,,78.56,1,False,CA,2010-01-02 15:14:00,True,True
7583604,2010-01-28 15:18:00,1564,4240,$47.94,Online Transaction,41122,ONLINE,,,4784,,47.94,1,False,TX,2010-01-28 14:37:00,True,True
7691419,2010-02-24 16:51:00,1564,4240,$13.42,Online Transaction,51397,ONLINE,,,5651,,13.42,1,False,TX,2010-02-24 16:49:00,True,True
7695353,2010-02-25 16:09:00,1564,4240,$124.61,Online Transaction,61641,ONLINE,,,4900,,124.61,1,False,TX,2010-02-25 16:07:00,True,True
7504492,2010-01-08 12:22:00,1567,2916,$831.13,Swipe Transaction,41620,Virginia Beach,VA,23452.0,3005,,831.13,-1,True,NY,2010-01-07 15:00:00,False,True
7504642,2010-01-08 13:01:00,1567,2916,$140.00,Swipe Transaction,27092,Binghamton,NY,13903.0,4829,,140.0,1,False,VA,2010-01-08 12:22:00,True,True
7569777,2010-01-25 09:07:00,1567,2916,$1117.91,Online Transaction,52073,ONLINE,,,4722,,1117.91,-1,True,,2010-01-24 23:12:00,False,True
7681594,2010-02-22 10:47:00,1567,2916,$486.76,Swipe Transaction,84390,Binghamton,NY,13901.0,5733,,486.76,-1,True,NY,2010-02-22 07:39:00,False,True
7532834,2010-01-15 16:51:00,1568,3000,$407.00,Swipe Transaction,52923,Oneonta,NY,13820.0,3504,,407.0,-1,True,NY,2010-01-14 17:10:00,False,True
7562759,2010-01-23 13:17:00,1568,977,$14.03,Online Transaction,39261,ONLINE,,,5815,,14.03,1,False,NY,2010-01-23 12:51:00,True,True
7564720,2010-01-24 03:17:00,1568,3000,$-407.00,Swipe Transaction,52923,Oneonta,NY,13820.0,3504,,-407.0,-1,True,NY,2010-01-23 17:12:00,False,True
7610634,2010-02-04 13:24:00,1568,3000,$9.26,Online Transaction,85247,ONLINE,,,5815,,9.26,1,False,NY,2010-02-04 12:25:00,True,True
7656073,2010-02-15 21:53:00,1568,3000,$706.75,Swipe Transaction,38489,Buffalo,NY,14226.0,3058,,706.75,-1,True,NY,2010-02-15 17:21:00,False,True
7665935,2010-02-18 11:01:00,1569,5098,$668.95,Online Transaction,13348,ONLINE,,,4722,,668.95,-1,True,SD,2010-02-18 08:20:00,False,True
7666602,2010-02-18 13:06:00,1569,2458,$60.00,Swipe Transaction,27092,Woonsocket,SD,57385.0,4829,,60.0,1,False,ND,2010-02-18 12:34:00,True,True
7668624,2010-02-19 04:07:00,1569,5098,$-302.00,Online Transaction,52073,ONLINE,,,4722,,-302.0,-1,True,SD,2010-02-18 13:06:00,False,True
7670093,2010-02-19 12:26:00,1569,5098,$2208.45,Online Transaction,39105,ONLINE,,,4411,,2208.45,-1,True,SD,2010-02-19 11:11:00,False,True
7670388,2010-02-19 13:26:00,1569,4109,$60.00,Swipe Transaction,27092,Woonsocket,SD,57385.0,4829,,60.0,1,False,Haiti,2010-02-19 12:38:00,True,True
7702097,2010-02-27 13:59:00,1569,4109,$11.21,Online Transaction,9932,ONLINE,,,5311,,11.21,1,False,SD,2010-02-27 13:26:00,True,True
7667158,2010-02-18 15:17:00,1571,5397,$991.33,Swipe Transaction,47203,Terre Haute,IN,47803.0,3008,,991.33,-1,True,TN,2010-02-18 08:58:00,False,True
7672937,2010-02-20 08:48:00,1571,2487,$671.62,Swipe Transaction,92581,Hendersonville,TN,37075.0,7538,,671.62,-1,True,TN,2010-02-20 08:23:00,False,True
7475394,2010-01-01 01:46:00,1575,224,$34.34,Online Transaction,16798,ONLINE,,,4121,,34.34,1,False,FL,2010-01-01 01:19:00,True,True
7482304,2010-01-02 17:41:00,1575,5582,$173.17,Online Transaction,9932,ONLINE,,,5311,,173.17,1,False,FL,2010-01-02 17:34:00,True,True
7484383,2010-01-03 10:13:00,1575,2112,$22.16,Online Transaction,18563,ONLINE,,,4121,,22.16,1,False,FL,2010-01-03 09:53:00,True,True
7525345,2010-01-13 16:30:00,1575,224,$42.03,Online Transaction,73186,ONLINE,,,4814,,42.03,1,False,FL,2010-01-13 15:52:00,True,True
7537528,2010-01-17 01:33:00,1575,224,$28.04,Online Transaction,18563,ONLINE,,,4121,,28.04,1,False,FL,2010-01-17 01:06:00,True,True
7542791,2010-01-18 09:52:00,1575,2112,$34.96,Online Transaction,18563,ONLINE,,,4121,,34.96,1,False,FL,2010-01-18 08:53:00,True,True
7546689,2010-01-19 09:36:00,1575,5582,$26.76,Online Transaction,16798,ONLINE,,,4121,Technical Glitch,26.76,1,False,FL,2010-01-19 09:29:00,True,True
7605876,2010-02-03 10:54:00,1575,2112,$36.07,Online Transaction,16798,ONLINE,,,4121,,36.07,1,False,FL,2010-02-03 10:35:00,True,True
7633756,2010-02-10 09:53:00,1575,2112,$31.30,Online Transaction,16798,ONLINE,,,4121,,31.3,1,False,FL,2010-02-10 09:14:00,True,True
7649920,2010-02-14 11:50:00,1575,2112,$861.06,Swipe Transaction,3075,Tallevast,FL,34270.0,5733,,861.06,-1,True,FL,2010-02-14 11:36:00,False,True
7667402,2010-02-18 16:12:00,1575,2112,$68.93,Online Transaction,81759,ONLINE,,,7349,,68.93,1,False,FL,2010-02-18 15:36:00,True,True
7693761,2010-02-25 10:32:00,1575,2112,$22.55,Online Transaction,18563,ONLINE,,,4121,Bad Expiration,22.55,1,False,FL,2010-02-25 09:36:00,True,True
7693824,2010-02-25 10:43:00,1575,224,$25.78,Online Transaction,18563,ONLINE,,,4121,,25.78,1,False,FL,2010-02-25 10:38:00,True,True
7713076,2010-03-02 09:37:00,1575,2112,$33.26,Online Transaction,18563,ONLINE,,,4121,,33.26,1,False,FL,2010-03-02 09:20:00,True,True
7478708,2010-01-01 18:40:00,1576,2441,$-280.00,Swipe Transaction,59474,Southold,NY,11971.0,3722,,-280.0,-1,True,NY,2010-01-01 18:32:00,False,True
7506170,2010-01-08 20:25:00,1576,5821,$26.18,Swipe Transaction,19756,Clarkston,MI,48346.0,7832,Bad PIN,26.18,1,False,NV,2010-01-08 20:10:00,True,True
7524737,2010-01-13 14:09:00,1576,2441,$478.28,Online Transaction,48880,ONLINE,,,6300,,478.28,-1,True,MI,2010-01-13 09:15:00,False,True
7581066,2010-01-28 04:22:00,1576,2441,$462.00,Swipe Transaction,74934,Oakland,CA,94606.0,3596,,462.0,-1,True,MI,2010-01-27 09:34:00,False,True
7590309,2010-01-30 13:10:00,1576,2441,$-462.00,Swipe Transaction,74934,Oakland,CA,94606.0,3596,,-462.0,-1,True,HI,2010-01-30 09:27:00,False,True
7618223,2010-02-06 13:41:00,1576,2441,$497.83,Online Transaction,43422,ONLINE,,,6300,,497.83,-1,True,MI,2010-02-06 09:13:00,False,True
7610696,2010-02-04 13:35:00,1577,3437,$481.46,Swipe Transaction,19363,Spring Hill,FL,34609.0,4112,,481.46,-1,True,FL,2010-02-04 10:54:00,False,True
7655672,2010-02-15 18:49:00,1577,3437,$97.23,Swipe Transaction,74934,Oakland,CA,94606.0,3596,Insufficient Balance,97.23,1,False,FL,2010-02-15 18:41:00,True,True
7679196,2010-02-21 17:47:00,1581,5541,$31.40,Online Transaction,42967,ONLINE,,,4900,,31.4,1,False,MO,2010-02-21 17:35:00,True,True
7492352,2010-01-05 10:37:00,1583,3385,$6.92,Online Transaction,73186,ONLINE,,,4814,,6.92,1,False,PA,2010-01-05 09:50:00,True,True
7674321,2010-02-20 14:26:00,1586,1122,$887.14,Swipe Transaction,38489,Valley Stream,NY,11581.0,3058,,887.14,-1,True,CA,2010-02-20 12:19:00,False,True
7476612,2010-01-01 10:16:00,1591,2056,$17.65,Online Transaction,88998,ONLINE,,,4784,,17.65,1,False,NE,2010-01-01 09:56:00,True,True
7476848,2010-01-01 11:06:00,1591,2043,$17.10,Online Transaction,88998,ONLINE,,,4784,,17.1,1,False,NE,2010-01-01 10:58:00,True,True
7496165,2010-01-06 09:50:00,1591,2043,$17.15,Online Transaction,88998,ONLINE,,,4784,Bad CVV,17.15,1,False,NE,2010-01-06 08:54:00,True,True
7497609,2010-01-06 14:57:00,1591,5919,$8.66,Online Transaction,88998,ONLINE,,,4784,,8.66,1,False,NE,2010-01-06 14:34:00,True,True
7500528,2010-01-07 11:04:00,1591,2043,$12.02,Online Transaction,88998,ONLINE,,,4784,,12.02,1,False,NE,2010-01-07 10:41:00,True,True
7502574,2010-01-07 20:15:00,1591,2847,$-394.00,Swipe Transaction,59474,Omaha,NE,68116.0,3722,,-394.0,-1,True,NE,2010-01-07 20:14:00,False,True
7502896,2010-01-07 23:14:00,1591,2043,$-285.00,Online Transaction,70268,ONLINE,,,4722,,-285.0,-1,True,NE,2010-01-07 20:15:00,False,True
7525066,2010-01-13 15:24:00,1591,2056,$12.01,Online Transaction,88998,ONLINE,,,4784,,12.01,1,False,WA,2010-01-13 15:00:00,True,True
7529207,2010-01-14 16:22:00,1591,5919,$1156.34,Swipe Transaction,7257,Hoonah,AK,99829.0,3260,,1156.34,-1,True,WA,2010-01-14 15:25:00,True,True
7534913,2010-01-16 10:31:00,1591,2043,$11.28,Online Transaction,88998,ONLINE,,,4784,,11.28,1,False,WA,2010-01-16 09:47:00,True,True
7535075,2010-01-16 11:07:00,1591,2043,$15.66,Online Transaction,88998,ONLINE,,,4784,,15.66,1,False,WA,2010-01-16 10:49:00,True,True
7538975,2010-01-17 10:52:00,1591,2043,$18.48,Online Transaction,88998,ONLINE,,,4784,,18.48,1,False,WA,2010-01-17 10:49:00,True,True
7540118,2010-01-17 14:42:00,1591,5919,$16.12,Online Transaction,88998,ONLINE,,,4784,,16.12,1,False,WA,2010-01-17 14:36:00,True,True
7544259,2010-01-18 15:16:00,1591,2043,$40.25,Online Transaction,9932,ONLINE,,,5311,,40.25,1,False,WA,2010-01-18 15:11:00,True,True
7546890,2010-01-19 10:21:00,1591,2056,$14.35,Online Transaction,88998,ONLINE,,,4784,,14.35,1,False,WA,2010-01-19 10:15:00,True,True
7561972,2010-01-23 10:03:00,1591,2056,$17.45,Online Transaction,88998,ONLINE,,,4784,Bad CVV,17.45,1,False,TX,2010-01-23 09:24:00,True,True
7562200,2010-01-23 11:03:00,1591,2056,$7.18,Online Transaction,88998,ONLINE,,,4784,,7.18,1,False,TX,2010-01-23 10:53:00,True,True
7582180,2010-01-28 10:06:00,1591,2847,$19.93,Online Transaction,88998,ONLINE,,,4784,,19.93,1,False,TX,2010-01-28 09:27:00,True,True
7589798,2010-01-30 11:17:00,1591,2847,$18.89,Online Transaction,88998,ONLINE,,,4784,,18.89,1,False,TX,2010-01-30 11:11:00,True,True
7601908,2010-02-02 11:09:00,1591,5919,$18.60,Online Transaction,88998,ONLINE,,,4784,,18.6,1,False,TX,2010-02-02 10:57:00,True,True
7605931,2010-02-03 11:03:00,1591,2043,$10.53,Online Transaction,88998,ONLINE,,,4784,,10.53,1,False,TX,2010-02-03 10:40:00,True,True
7613560,2010-02-05 10:19:00,1591,2056,$15.02,Online Transaction,88998,ONLINE,,,4784,,15.02,1,False,TX,2010-02-05 09:47:00,True,True
7613822,2010-02-05 11:20:00,1591,2056,$15.64,Online Transaction,88998,ONLINE,,,4784,,15.64,1,False,TX,2010-02-05 10:32:00,True,True
7617544,2010-02-06 11:16:00,1591,2043,$14.56,Online Transaction,88998,ONLINE,,,4784,,14.56,1,False,TX,2010-02-06 10:45:00,True,True
7629922,2010-02-09 11:07:00,1591,2056,$18.55,Online Transaction,88998,ONLINE,,,4784,,18.55,1,False,WA,2010-02-09 10:36:00,True,True
7681454,2010-02-22 10:15:00,1591,2056,$17.19,Online Transaction,88998,ONLINE,,,4784,,17.19,1,False,WA,2010-02-22 09:34:00,True,True
7686760,2010-02-23 14:33:00,1591,2043,$14.89,Online Transaction,88998,ONLINE,,,4784,,14.89,1,False,WA,2010-02-23 13:56:00,True,True
7690895,2010-02-24 14:58:00,1591,2043,$9.94,Online Transaction,88998,ONLINE,,,4784,,9.94,1,False,WA,2010-02-24 14:45:00,True,True
7697441,2010-02-26 10:01:00,1591,2056,$18.69,Online Transaction,88998,ONLINE,,,4784,,18.69,1,False,WA,2010-02-26 09:17:00,True,True
7592246,2010-01-31 01:46:00,1594,3241,$-304.00,Swipe Transaction,3558,Hawthorne,CA,90250.0,3640,,-304.0,-1,True,,2010-01-30 18:11:00,False,True
7592354,2010-01-31 04:50:00,1594,3241,$-306.00,Swipe Transaction,51300,Los Angeles,CA,90062.0,3359,,-306.0,-1,True,CA,2010-01-31 01:56:00,False,True
7477128,2010-01-01 12:03:00,1595,2429,$25.47,Online Transaction,16798,ONLINE,,,4121,,25.47,1,False,NY,2010-01-01 11:37:00,True,True
7480588,2010-01-02 10:32:00,1595,2429,$18.15,Online Transaction,16798,ONLINE,,,4121,,18.15,1,False,NY,2010-01-02 10:08:00,True,True
7525287,2010-01-13 16:19:00,1595,2472,$12.62,Online Transaction,39261,ONLINE,,,5815,,12.62,1,False,NY,2010-01-13 15:53:00,True,True
7538753,2010-01-17 10:05:00,1595,2429,$25.41,Online Transaction,16798,ONLINE,,,4121,,25.41,1,False,NY,2010-01-17 09:50:00,True,True
7562379,2010-01-23 11:44:00,1595,2429,$28.23,Online Transaction,18563,ONLINE,,,4121,,28.23,1,False,NY,2010-01-23 11:16:00,True,True
7601681,2010-02-02 10:21:00,1595,2429,$23.51,Online Transaction,16798,ONLINE,,,4121,,23.51,1,False,NY,2010-02-02 09:25:00,True,True
7606033,2010-02-03 11:27:00,1595,2429,$22.13,Online Transaction,18563,ONLINE,,,4121,,22.13,1,False,NY,2010-02-03 10:49:00,True,True
7675613,2010-02-20 21:26:00,1595,2472,$206.15,Online Transaction,88459,ONLINE,,,5311,,206.15,1,False,NY,2010-02-20 20:44:00,True,True
7705836,2010-02-28 12:27:00,1595,2429,$26.72,Online Transaction,16798,ONLINE,,,4121,,26.72,1,False,NY,2010-02-28 11:35:00,True,True
7709613,2010-03-01 11:48:00,1595,2429,$12.71,Online Transaction,16798,ONLINE,,,4121,,12.71,1,False,NY,2010-03-01 11:39:00,True,True
7713310,2010-03-02 10:26:00,1595,2429,$23.72,Online Transaction,18563,ONLINE,,,4121,,23.72,1,False,NY,2010-03-02 09:41:00,True,True
7551815,2010-01-20 14:06:00,1596,21,$69.97,Online Transaction,9932,ONLINE,,,5311,Insufficient Balance,69.97,1,False,CA,2010-01-20 13:28:00,True,True
7552011,2010-01-20 14:53:00,1596,995,$93.70,Online Transaction,9932,ONLINE,,,5311,,93.7,1,False,CA,2010-01-20 14:41:00,True,True
7597004,2010-02-01 08:13:00,1596,21,$38.27,Online Transaction,15143,ONLINE,,,4784,,38.27,1,False,CA,2010-02-01 08:06:00,True,True
7605170,2010-02-03 08:19:00,1596,21,$50.64,Online Transaction,15143,ONLINE,,,4784,,50.64,1,False,CA,2010-02-03 07:53:00,True,True
7661201,2010-02-17 08:46:00,1596,995,$52.78,Online Transaction,15143,ONLINE,,,4784,,52.78,1,False,CA,2010-02-17 08:35:00,True,True
7685184,2010-02-23 09:03:00,1596,21,$58.64,Online Transaction,15143,ONLINE,,,4784,,58.64,1,False,CA,2010-02-23 08:04:00,True,True
7530034,2010-01-14 21:52:00,1598,3889,$452.00,Swipe Transaction,92822,Atlanta,GA,30341.0,3395,,452.0,-1,True,,2010-01-14 11:33:00,False,True
7530211,2010-01-14 23:59:00,1598,4657,$461.00,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,,461.0,-1,True,GA,2010-01-14 21:52:00,False,True
7537355,2010-01-16 22:36:00,1598,4657,$-461.00,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,,-461.0,-1,True,GA,2010-01-15 11:44:00,False,True
7537424,2010-01-16 23:17:00,1598,3889,$169.32,Swipe Transaction,92822,Atlanta,GA,30341.0,3395,,169.32,1,False,MI,2010-01-16 22:49:00,True,True
7537430,2010-01-16 23:26:00,1598,3889,$-452.00,Swipe Transaction,92822,Atlanta,GA,30341.0,3395,,-452.0,-1,True,GA,2010-01-16 23:17:00,False,True
7655989,2010-02-15 21:12:00,1598,4657,$830.42,Swipe Transaction,7257,San Joaquin,CA,93660.0,3260,,830.42,-1,True,CA,2010-02-14 18:21:00,False,True
7486444,2010-01-03 18:54:00,1600,4251,$22.08,Online Transaction,85247,ONLINE,,,5815,,22.08,1,False,WA,2010-01-03 18:29:00,True,True
7494843,2010-01-05 22:40:00,1600,4251,$589.23,Online Transaction,45453,ONLINE,,,6300,,589.23,-1,True,WA,2010-01-05 22:05:00,True,True
7501021,2010-01-07 12:54:00,1600,4251,$939.00,Online Transaction,6063,ONLINE,,,4511,,939.0,-1,True,WA,2010-01-07 11:57:00,True,True
7549235,2010-01-19 21:44:00,1600,4251,$731.82,Swipe Transaction,2629,Kirkland,WA,98033.0,6300,,731.82,-1,True,WA,2010-01-19 12:28:00,False,True
7570425,2010-01-25 11:33:00,1600,4251,$575.35,Swipe Transaction,29742,Tacoma,WA,98466.0,3256,,575.35,-1,True,WA,2010-01-25 08:49:00,False,True
7594444,2010-01-31 13:16:00,1600,4251,$493.00,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,,493.0,-1,True,WA,2010-01-31 11:55:00,False,True
7604805,2010-02-03 07:02:00,1600,4251,$-493.00,Swipe Transaction,39991,Lincoln Park,MI,48146.0,3771,,-493.0,-1,True,WA,2010-02-02 22:17:00,False,True
7636324,2010-02-10 21:43:00,1600,4251,$590.46,Online Transaction,11722,ONLINE,,,6300,,590.46,-1,True,WA,2010-02-09 22:18:00,False,True
7627160,2010-02-08 15:52:00,1603,2138,$80.95,Online Transaction,73186,ONLINE,,,4814,,80.95,1,False,ID,2010-02-08 15:17:00,True,True
7660195,2010-02-16 23:01:00,1603,2138,$83.65,Online Transaction,4802,ONLINE,,,4899,Insufficient Balance,83.65,1,False,ID,2010-02-16 22:37:00,True,True
